source,cluster_id,threshold,area_km2,prob_max,prob_mean,centroid_x,centroid_y,dist_to_known_m,n_known_inside,score_size,score_discovery,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,pred_prob_mean_feat,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,930,0.85,0.0156,0.8806,0.859,682167.5,5025814.5,1126.86,0,0.013422,6.18908,Cambisols,-0.925,85.3,2,83.3,0.8579,0.16912,-0.00961,0.12267,0.03572,0.04127
thr85_all,931,0.85,0.0156,0.8664,0.8624,569058.5,5025758.5,8208.2,0,0.013474,7.809041,Cambisols,17.725,641.0,1,578.8,0.8614,0.06256,0.2553,0.05951,0.00885,-0.02354
thr85_all,932,0.85,0.0175,0.8664,0.8622,561539.29,5025721.43,7178.7,0,0.015089,7.692943,Cambisols,16.833,635.8,1,609.6,0.8614,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,933,0.85,0.0294,0.8664,0.8618,568246.54,5025685.9,7701.15,0,0.025316,7.753801,Cambisols,21.443,632.1,1,573.0,0.8614,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,934,0.85,0.0231,0.8951,0.8753,639913.85,5025745.61,1075.68,0,0.020241,6.249567,Luvisols,6.807,221.6,1,132.9,0.8881,0.04722,0.21655,0.08768,0.00606,0.03181
thr85_all,935,0.85,0.0394,0.9166,0.8781,697052.18,5025667.26,624.59,0,0.034575,5.901659,Luvisols,6.917,604.9,3,105.4,0.8933,0.06527,0.24439,0.03744,0.02596,0.02154
thr85_all,936,0.85,0.0131,0.8762,0.8605,688116.07,5025660.12,1509.52,0,0.011294,6.413688,Cambisols,-1.203,105.2,2,82.9,0.8605,0.16372,-0.02238,0.14043,0.0358,0.04422
thr85_all,937,0.85,0.0387,0.915,0.9053,559517.74,5025625.0,8088.52,0,0.035079,8.233911,Cambisols,15.604,221.2,1,471.9,0.9141,0.07068,0.22698,0.12812,0.01094,-0.02138
thr85_all,938,0.85,0.0169,0.87,0.8584,680798.61,5025661.57,1620.55,0,0.014486,6.430045,Cambisols,-0.779,100.7,2,83.5,0.8576,0.17187,-0.01731,0.13286,0.03368,0.03779
thr85_all,939,0.85,0.045,0.8664,0.8621,558536.46,5025546.53,8643.49,0,0.038793,7.853806,Cambisols,22.16,630.8,1,576.5,0.8614,0.06255,0.25531,0.05952,0.00885,-0.02355
thr85_all,940,0.85,0.0238,0.8664,0.8618,561098.68,5025617.76,7264.74,0,0.020467,7.703264,Cambisols,18.418,620.5,1,589.4,0.8614,0.06245,0.25512,0.05979,0.00885,-0.02352
thr85_all,941,0.85,0.0356,0.915,0.9019,560380.48,5025594.08,7586.22,0,0.032132,8.175252,Cambisols,19.844,268.2,1,501.5,0.909,0.071,0.22849,0.11675,0.01131,-0.01728
thr85_all,942,0.85,0.0256,0.88,0.8632,678119.82,5025502.74,1826.32,0,0.02212,6.609175,Cambisols,1.129,146.0,2,89.2,0.8697,0.12908,0.05807,0.12783,0.02729,0.02872
thr85_all,943,0.85,0.0262,0.8889,0.869,689352.38,5025527.38,591.91,0,0.022812,5.675721,Cambisols,0.809,153.6,1,86.2,0.8838,0.13417,0.06779,0.1218,0.02064,0.04071
thr85_all,944,0.85,0.7931,0.9428,0.8817,690181.39,5024228.93,1318.94,1,0.69931,6.774391,Cambisols,2.494,183.6,1,99.4,0.9064,0.12586,0.10161,0.13425,0.01826,0.02769
thr85_all,945,0.85,0.01,0.883,0.8686,687634.38,5025521.88,1043.19,0,0.008686,6.137677,Cambisols,0.805,140.9,2,84.9,0.8823,0.12901,0.06179,0.12251,0.02653,0.04379
thr85_all,946,0.85,0.0638,0.915,0.9038,559030.88,5025375.74,8191.39,0,0.057619,8.245473,Cambisols,21.405,237.0,1,479.2,0.9074,0.06937,0.22607,0.12226,0.01067,-0.0197
thr85_all,947,0.85,0.05,0.9384,0.9129,697699.06,5025440.0,97.13,1,0.045647,4.303756,Cambisols,6.986,679.3,7,105.8,0.9191,0.09185,0.25049,0.02997,0.00054,0.04752
thr85_all,948,0.85,0.0588,0.8664,0.8626,569310.11,5025238.56,7948.26,0,0.05068,7.781163,Cambisols,17.908,632.5,1,661.4,0.8614,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,949,0.85,0.0131,0.8817,0.8659,617320.83,5025376.79,1020.18,0,0.011364,6.10881,Luvisols,6.121,193.5,1,157.1,0.8568,0.05847,0.19078,0.0857,0.00659,0.01654
thr85_all,950,0.85,0.0194,0.8847,0.8662,688747.18,5025428.63,1201.1,0,0.016783,6.274088,Cambisols,0.928,147.8,1,87.4,0.8742,0.13944,0.05809,0.12758,0.01873,0.03159
thr85_all,951,0.85,0.1938,0.9284,0.8889,699118.71,5025401.94,1323.97,0,0.172226,6.674739,Cambisols,7.192,495.8,7,105.9,0.8841,0.08149,0.2435,0.01969,-0.00236,0.04301
thr85_all,952,0.85,0.0175,0.8831,0.8674,652600.89,5025379.46,2710.98,0,0.01518,6.981032,Cambisols,1.533,162.4,1,103.3,0.8752,0.13014,0.07882,0.13553,0.01515,0.01687
thr85_all,953,0.85,0.0238,0.8829,0.8647,679577.63,5025408.55,2618.47,0,0.020536,6.949054,Cambisols,1.213,154.5,2,89.3,0.8723,0.13256,0.06097,0.12558,0.02658,0.02784
thr85_all,954,0.85,0.0144,0.915,0.8957,560092.93,5025355.98,7538.73,0,0.012875,8.169507,Cambisols,12.858,295.2,1,493.4,0.9149,0.06927,0.22991,0.11679,0.01196,-0.01176
thr85_all,955,0.85,0.0125,0.8599,0.8542,687493.75,5025386.25,847.95,0,0.010678,5.79901,Cambisols,-0.737,78.9,2,82.9,0.8599,0.16991,-0.00956,0.125,0.03505,0.04074
thr85_all,956,0.85,0.0156,0.8787,0.865,687260.5,5025337.5,652.11,0,0.013516,5.69524,Cambisols,1.167,133.1,2,86.0,0.867,0.12681,0.05015,0.12735,0.02854,0.03541
thr85_all,957,0.85,0.0425,0.915,0.9,568946.69,5025283.82,7759.42,0,0.038249,8.195907,Cambisols,18.75,269.0,1,551.5,0.909,0.07077,0.23039,0.11675,0.0112,-0.01885
thr85_all,958,0.85,0.0281,0.8664,0.8624,560584.17,5025294.72,7224.77,0,0.024255,7.698485,Cambisols,21.944,627.9,1,606.7,0.8614,0.06241,0.25524,0.05971,0.00885,-0.02352
thr85_all,959,0.85,0.1206,0.8794,0.8613,687252.53,5025007.32,433.68,1,0.103896,5.3422,Cambisols,-1.187,101.6,2,82.6,0.8502,0.16841,-0.02535,0.14056,0.03443,0.03345
thr85_all,960,0.85,0.045,0.9223,0.8983,556691.32,5025095.83,9679.01,0,0.040423,8.46444,Cambisols,12.323,278.0,1,318.1,0.9185,0.06979,0.23234,0.11706,0.01113,-0.01054
thr85_all,961,0.85,0.015,0.872,0.8614,679994.79,5025247.92,2173.61,0,0.012921,6.700938,Cambisols,1.049,147.5,2,88.6,0.86,0.1318,0.05098,0.126,0.02554,0.02691
thr85_all,962,0.85,0.0944,0.8779,0.8627,685697.27,5024869.45,719.13,0,0.08142,5.775938,Cambisols,1.322,140.7,2,87.5,0.8683,0.13724,0.05487,0.12345,0.02675,0.02727
thr85_all,963,0.85,0.04,0.9243,0.9026,700349.22,5025197.66,132.82,0,0.036105,4.525613,Luvisols,8.404,461.3,1,104.5,0.9189,0.06872,0.26652,0.03804,0.016,0.03085
thr85_all,964,0.85,0.0419,0.8714,0.8666,557100.93,5025125.56,9380.49,0,0.036289,7.970426,Cambisols,16.785,636.2,1,376.9,0.8664,0.06306,0.25819,0.05712,0.00844,-0.01913
thr85_all,965,0.85,0.215,0.925,0.904,558066.28,5024877.33,8493.01,0,0.19436,8.369029,Cambisols,19.548,253.7,1,436.5,0.9004,0.06816,0.22792,0.11312,0.0112,-0.01876
thr85_all,966,0.85,0.0225,0.8664,0.8627,568008.33,5025156.25,7124.81,0,0.01941,7.686415,Cambisols,18.999,628.6,1,553.2,0.8614,0.06241,0.25524,0.05971,0.00885,-0.02352
thr85_all,967,0.85,0.0156,0.8755,0.8604,623581.5,5025161.5,292.79,0,0.013444,4.975343,Cambisols,1.016,174.1,2,152.2,0.8514,0.1182,0.05285,0.1347,0.02084,0.02606
thr85_all,968,0.85,0.0444,0.915,0.9014,559749.82,5025137.15,7558.17,0,0.040001,8.171864,Cambisols,20.001,270.4,1,460.8,0.909,0.07127,0.22855,0.11627,0.01129,-0.0171
thr85_all,969,0.85,0.095,0.915,0.9032,568392.93,5025010.36,7213.18,0,0.085803,8.129118,Cambisols,23.156,238.2,1,504.4,0.9074,0.06914,0.22797,0.12226,0.01056,-0.02126
thr85_all,970,0.85,0.0138,0.8755,0.8636,680479.55,5025121.59,1672.67,0,0.011875,6.498797,Cambisols,0.964,129.4,2,87.0,0.8713,0.13183,0.05322,0.12312,0.02777,0.03664
thr85_all,971,0.85,0.0238,0.8882,0.8678,686712.5,5025076.97,293.86,0,0.020611,5.050775,Cambisols,0.87,145.6,2,86.4,0.869,0.12688,0.05657,0.11855,0.02677,0.04145
thr85_all,972,0.85,0.0406,0.8664,0.8612,560185.19,5025015.19,7204.95,0,0.034987,7.696105,Cambisols,24.156,614.6,1,565.1,0.8592,0.05989,0.25518,0.05936,0.00893,-0.0229
thr85_all,973,0.85,0.1938,0.9099,0.8826,688587.66,5024395.65,1766.07,0,0.170994,6.80359,Cambisols,1.817,189.7,1,96.7,0.8757,0.12092,0.07327,0.12746,0.01762,0.03767
thr85_all,974,0.85,0.0125,0.8764,0.861,685201.25,5024968.75,1220.5,0,0.010762,6.229243,Cambisols,-1.233,90.4,2,83.4,0.8512,0.16114,-0.01052,0.12421,0.03482,0.04278
thr85_all,975,0.85,0.01,0.8636,0.8561,623415.62,5025023.44,260.77,0,0.008561,4.807866,Cambisols,0.882,165.3,2,151.4,0.854,0.11343,0.06024,0.13312,0.02301,0.02544
thr85_all,976,0.85,0.0781,0.915,0.9015,559212.9,5024846.5,7670.99,0,0.070433,8.185419,Cambisols,21.267,272.0,1,464.7,0.909,0.07127,0.22855,0.11627,0.01129,-0.0171
thr85_all,977,0.85,0.015,0.9141,0.9002,568936.46,5024895.83,7446.76,0,0.013504,8.149532,Cambisols,11.371,240.8,1,492.3,0.9039,0.06856,0.22368,0.1238,0.0105,-0.02133
thr85_all,978,0.85,0.0156,0.8719,0.8624,680436.5,5024841.5,1665.97,0,0.013475,6.468176,Cambisols,-1.403,97.4,2,84.0,0.8613,0.15991,-0.00536,0.13022,0.03591,0.04194
thr85_all,979,0.85,0.0488,0.885,0.8671,684895.83,5024621.47,1471.56,0,0.042273,6.455808,Cambisols,0.935,146.2,1,87.3,0.8742,0.14037,0.05769,0.12726,0.01866,0.03146
thr85_all,980,0.85,0.0994,0.8664,0.8612,569644.1,5024332.63,7504.69,0,0.085583,7.731415,Cambisols,16.793,615.1,1,543.6,0.8592,0.05997,0.25456,0.05935,0.00896,-0.02237
thr85_all,981,0.85,0.0156,0.8902,0.8748,650156.5,5024624.5,751.29,0,0.013668,5.895728,Cambisols,1.785,209.3,1,101.1,0.8551,0.1239,0.07494,0.13141,0.01612,0.01001
thr85_all,982,0.85,0.0425,0.9223,0.8966,556570.22,5024569.85,9459.9,0,0.038104,8.443325,Cambisols,18.006,309.8,1,304.1,0.9223,0.06938,0.23832,0.10851,0.01232,-0.00499
thr85_all,983,0.85,0.0394,0.915,0.902,558668.85,5024546.23,7828.31,0,0.035516,8.203993,Cambisols,19.128,264.4,1,427.2,0.9096,0.07056,0.23065,0.11826,0.01107,-0.01964
thr85_all,984,0.85,0.0381,0.8664,0.8619,559344.06,5024508.4,7331.54,0,0.032861,7.711194,Cambisols,27.507,620.7,1,560.6,0.8614,0.06245,0.25512,0.05979,0.00885,-0.02352
thr85_all,985,0.85,0.0788,0.8959,0.8757,685827.78,5024418.85,571.87,0,0.068961,5.689589,Cambisols,2.041,196.3,2,94.7,0.8921,0.11675,0.0913,0.11802,0.02109,0.04616
thr85_all,986,0.85,0.1075,0.91,0.8852,686513.23,5024128.34,501.71,0,0.095161,5.659911,Cambisols,1.79,182.8,1,95.9,0.8802,0.12332,0.07297,0.12836,0.01761,0.03917
thr85_all,987,0.85,0.0606,0.9088,0.8851,686911.73,5024325.13,500.38,0,0.053659,5.650449,Cambisols,2.211,174.3,1,96.0,0.9037,0.126,0.09366,0.12418,0.0179,0.04322
thr85_all,988,0.85,0.0125,0.915,0.8987,568516.25,5024442.5,6830.36,0,0.011234,8.079226,Cambisols,11.349,280.2,1,464.1,0.9078,0.06828,0.22561,0.12178,0.01129,-0.01786
thr85_all,989,0.85,0.0169,0.8951,0.8716,653332.87,5024447.69,1940.61,0,0.014709,6.777341,Cambisols,2.416,192.0,1,103.1,0.8973,0.12652,0.09722,0.13887,0.01425,0.02171
thr85_all,990,0.85,0.0638,0.925,0.8987,558057.35,5024246.57,8082.95,0,0.057291,8.323256,Cambisols,15.6,293.5,1,403.0,0.9149,0.06861,0.23194,0.11828,0.0117,-0.01437
thr85_all,991,0.85,0.0869,0.8664,0.8616,568360.52,5024061.78,6436.17,0,0.074851,7.598358,Cambisols,20.034,618.4,1,521.1,0.8614,0.06109,0.25464,0.06126,0.00894,-0.02324
thr85_all,992,0.85,0.0244,0.915,0.903,569303.53,5024254.17,7208.62,0,0.02201,8.12854,Cambisols,13.926,260.5,1,467.4,0.9096,0.07113,0.22835,0.11671,0.01187,-0.01716
thr85_all,993,0.85,0.025,0.8735,0.8635,622818.12,5024230.62,1138.97,0,0.021587,6.148007,Cambisols,1.452,191.9,2,149.7,0.8691,0.12011,0.06454,0.13822,0.02118,0.0263
thr85_all,994,0.85,0.0175,0.883,0.8703,641115.18,5024300.89,2255.96,0,0.015231,6.818575,Cambisols,2.344,300.3,1,121.0,0.8748,0.12137,0.085,0.10761,0.01278,0.04928
thr85_all,995,0.85,0.0106,0.8664,0.8631,558799.26,5024131.62,7448.51,0,0.00917,7.724906,Cambisols,12.538,653.9,1,547.7,0.8664,0.06305,0.25688,0.06205,0.00977,-0.02406
thr85_all,996,0.85,0.0138,0.8759,0.8652,616903.41,5023922.73,518.96,0,0.011897,5.477732,Luvisols,8.292,312.7,1,170.4,0.8709,0.03421,0.2579,0.07969,0.00801,-0.00764
thr85_all,997,0.85,0.0588,0.915,0.9003,568876.33,5023801.33,6586.16,0,0.052893,8.045916,Cambisols,18.044,267.8,1,433.7,0.909,0.07046,0.23067,0.11789,0.01111,-0.01985
thr85_all,998,0.85,0.0325,0.8755,0.861,580839.42,5023816.35,4419.35,0,0.027982,7.349082,Luvisols,13.914,753.6,1,293.8,0.8755,0.05323,0.28008,0.04177,0.01199,-0.01028
thr85_all,999,0.85,0.0788,0.907,0.881,686837.3,5023656.35,1061.7,0,0.069376,6.32027,Cambisols,1.509,182.4,1,97.6,0.8885,0.12471,0.08183,0.1284,0.01974,0.03506
thr85_all,1000,0.85,0.0737,0.915,0.901,569454.66,5023722.25,6949.15,0,0.066447,8.095001,Cambisols,19.854,262.6,1,452.8,0.9096,0.07102,0.22825,0.11692,0.01186,-0.01716
thr85_all,1001,0.85,0.0156,0.88,0.8635,603037.5,5023864.5,918.69,0,0.013492,6.005125,Luvisols,7.765,258.3,1,174.3,0.8528,0.03234,0.24526,0.07512,0.00592,-0.00452
thr85_all,1002,0.85,0.0106,0.8636,0.8615,575224.26,5023837.5,6310.38,0,0.009153,7.556954,Cambisols,12.902,656.9,1,340.3,0.8636,0.06168,0.26091,0.05849,0.00877,-0.02494
thr85_all,1003,0.85,0.0225,0.8983,0.866,579797.92,5023714.58,4410.39,0,0.019484,7.538514,Luvisols,10.002,357.3,1,259.9,0.8575,0.0414,0.26632,0.04533,0.01259,-0.0069
thr85_all,1004,0.85,0.015,0.9238,0.8874,701454.17,5023729.17,181.46,0,0.013311,4.809872,Luvisols,6.681,758.3,1,110.4,0.9106,0.06705,0.22534,0.03726,0.01088,0.07131
thr85_all,1005,0.85,0.05,0.8664,0.8613,569955.62,5023496.88,7189.5,0,0.043065,7.694245,Cambisols,19.167,631.5,1,473.0,0.8614,0.06286,0.25279,0.0595,0.00899,-0.02146
thr85_all,1006,0.85,0.0125,0.8639,0.855,619855.0,5023721.25,1784.83,0,0.010688,6.468835,Cambisols,0.968,178.3,2,143.9,0.8546,0.12294,0.05645,0.1338,0.01803,0.02467
thr85_all,1007,0.85,0.0419,0.9049,0.8752,575886.01,5023617.35,6005.54,0,0.036649,7.873178,Luvisols,11.131,393.8,1,331.8,0.8551,0.05077,0.26823,0.03943,0.01193,-0.01396
thr85_all,1008,0.85,0.0119,0.8983,0.8817,580553.29,5023657.24,4521.65,0,0.01047,7.560889,Luvisols,12.026,452.0,1,275.0,0.8983,0.05044,0.27584,0.05739,0.01194,0.00397
thr85_all,1009,0.85,0.1725,0.907,0.8773,689758.61,5023095.92,1658.37,0,0.151328,6.724434,Cambisols,2.175,179.1,1,100.1,0.8904,0.12872,0.09448,0.13269,0.01666,0.01914
thr85_all,1010,0.85,0.0325,0.9246,0.9004,556935.58,5023563.46,8600.32,0,0.029264,8.37679,Cambisols,13.241,299.4,1,292.9,0.9223,0.06966,0.23268,0.11335,0.0118,-0.00396
thr85_all,1011,0.85,0.0406,0.9273,0.9009,577222.5,5023553.27,5275.04,0,0.0366,7.94758,Cambisols,13.467,291.2,1,272.6,0.9271,0.07153,0.2294,0.11227,0.01218,0.00301
thr85_all,1012,0.85,0.015,0.8914,0.8652,578892.71,5023577.08,4648.18,0,0.012978,7.527783,Luvisols,9.83,334.0,1,259.4,0.878,0.03875,0.26456,0.06803,0.01244,-0.00453
thr85_all,1013,0.85,0.0144,0.8786,0.8626,581929.89,5023570.11,5004.96,0,0.012401,7.484601,Luvisols,12.207,732.6,1,274.9,0.8705,0.04689,0.28429,0.03842,0.01114,-0.00896
thr85_all,1014,0.85,0.1106,0.9273,0.8858,576466.6,5023445.83,5776.74,0,0.097995,8.031811,Luvisols,12.286,294.8,1,306.3,0.9018,0.0383,0.27198,0.08367,0.0119,-0.00274
thr85_all,1015,0.85,0.02,0.8786,0.8691,581553.12,5023478.12,4947.14,0,0.017382,7.474394,Cambisols,12.693,665.9,1,267.0,0.8786,0.06593,0.25534,0.05699,0.01027,-0.00862
thr85_all,1016,0.85,0.2162,0.9051,0.8793,689366.04,5022946.03,1758.38,0,0.190159,6.763814,Cambisols,1.91,180.8,1,99.6,0.8776,0.12706,0.08117,0.13324,0.01666,0.0207
thr85_all,1017,0.85,0.0719,0.9049,0.8751,580895.33,5023394.46,4843.25,0,0.0629,7.678574,Luvisols,13.977,413.2,1,281.2,0.8852,0.04783,0.27222,0.05176,0.013,0.00163
thr85_all,1018,0.85,0.1431,0.9052,0.8796,686533.46,5022960.32,1656.41,0,0.125891,6.709962,Cambisols,1.83,168.9,1,99.0,0.8682,0.12556,0.07476,0.12994,0.01654,0.02269
thr85_all,1019,0.85,0.0131,0.8714,0.8634,574545.83,5023476.79,7056.0,0,0.011332,7.722317,Cambisols,12.79,659.2,1,355.3,0.8714,0.06352,0.26027,0.0596,0.0093,-0.02002
thr85_all,1020,0.85,0.0225,0.8754,0.8614,616670.83,5023401.39,1087.85,0,0.019382,6.121584,Cambisols,1.021,165.3,2,141.3,0.8517,0.12284,0.05012,0.13629,0.01716,0.02658
thr85_all,1021,0.85,0.0138,0.8596,0.8547,582922.73,5023402.27,5631.41,0,0.011752,7.424102,Luvisols,13.038,708.7,3,257.5,0.8546,0.04062,0.27966,0.03757,0.01805,-0.01999
thr85_all,1022,0.85,0.0294,0.9173,0.8911,592667.82,5023393.88,1357.82,0,0.026176,6.618092,Cambisols,2.015,177.8,3,151.8,0.9173,0.12899,0.07463,0.13919,0.04733,0.02848
thr85_all,1023,0.85,0.0213,0.8755,0.863,701655.15,5023369.12,593.78,0,0.018338,5.592937,Luvisols,6.201,1124.1,1,109.7,0.8627,0.0959,0.20731,-0.01338,0.01243,0.06166
thr85_all,1024,0.85,0.0294,0.8768,0.8574,610663.56,5023297.61,1357.24,0,0.025185,6.325304,Luvisols,8.662,466.8,2,165.4,0.8517,0.0421,0.25897,0.04743,0.01613,-0.01165
thr85_all,1025,0.85,0.0281,0.9161,0.9034,569633.61,5023253.61,6785.97,0,0.025409,8.082252,Cambisols,14.488,240.1,1,408.4,0.9074,0.06882,0.22826,0.12336,0.01049,-0.02225
thr85_all,1026,0.85,0.0169,0.9003,0.8684,621993.98,5023260.65,2391.21,0,0.014654,7.00395,Cambisols,7.602,188.2,1,177.1,0.8653,0.07401,0.17437,0.13009,0.00159,-0.01354
thr85_all,1027,0.85,0.0119,0.9397,0.8962,655534.87,5023312.5,48.19,0,0.010643,3.660611,Luvisols,5.34,193.7,1,106.3,0.9032,0.06694,0.18785,0.09985,0.01606,0.0338
thr85_all,1028,0.85,0.0788,0.9078,0.8812,581645.04,5023152.18,5284.89,0,0.069397,7.782714,Luvisols,15.4,345.2,1,258.1,0.8699,0.03925,0.27534,0.04709,0.012,-0.00249
thr85_all,1029,0.85,0.035,0.915,0.8962,568967.86,5023204.91,6241.67,0,0.031366,7.996765,Cambisols,13.13,278.9,1,429.0,0.9113,0.06853,0.23018,0.12134,0.01128,-0.01878
